;Scopy version,b3d077f6
;Exported on,Saturday April 12/04/2025
;Device,M2K
;Nr of samples,2000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
740,30251,-19.4977,-135.363
741,30390.7,-19.6404,-136.426
742,30531.1,-19.6513,-136.426
743,30672.1,-19.665,-135.906
744,30813.7,-19.6245,-135.598
745,30956,-19.7518,-136.785
746,31099,-19.8445,-136.5
747,31242.6,-19.9643,-136.722
748,31386.9,-20.0648,-136.086
749,31531.8,-20.1678,-137.278
750,31677.5,-20.1278,-137.337
751,31823.8,-20.0731,-137.911
752,31970.7,-20.1867,-137.38
753,32118.4,-20.3926,-138.069
754,32266.7,-20.5091,-137.12
755,32415.7,-20.4763,-139.021
756,32565.4,-20.5397,-138.935
757,32715.8,-20.6327,-138.611
758,32866.9,-20.5133,-138.56
759,33018.7,-20.8465,-138.889
760,33171.1,-20.8351,-139.464
761,33324.3,-20.8708,-139.313
762,33478.2,-21.0578,-139.685
763,33632.8,-21.0138,-139.129
764,33788.1,-21.0746,-139.664
765,33944.2,-20.9619,-140.318
766,34100.9,-21.3179,-140.261
767,34258.4,-21.2716,-139.982
768,34416.6,-21.329,-140.816
769,34575.6,-21.2961,-141.612
770,34735.2,-21.5304,-140.506
771,34895.7,-21.4885,-140.928
772,35056.8,-21.5878,-141.334
773,35218.7,-21.5846,-140.692
774,35381.3,-21.6415,-142.198
775,35544.7,-21.8244,-141.723
776,35708.9,-21.8548,-142.154
777,35873.8,-21.7937,-141.767
778,36039.5,-21.969,-141.888
779,36205.9,-22.0081,-142.634
780,36373.1,-22.2793,-143.176
781,36541.1,-22.0458,-142.984
782,36709.8,-22.2809,-142.704
783,36879.4,-22.3594,-143.46
784,37049.7,-22.2629,-142.732
785,37220.8,-22.3196,-143.609
786,37392.7,-22.4852,-143.456
787,37565.3,-22.532,-144.306
788,37738.8,-22.8163,-144.282
789,37913.1,-22.8369,-144.173
790,38088.2,-22.6843,-144.861
791,38264.1,-22.8774,-145.291
792,38440.8,-22.9225,-145.162
793,38618.3,-23.1283,-145.546
794,38796.7,-23.0007,-144.992
795,38975.8,-23.1776,-146.033
796,39155.8,-23.186,-145.873
797,39336.7,-23.1112,-146.261
798,39518.3,-23.2375,-146.741
799,39700.8,-23.4296,-146.082
800,39884.2,-23.447,-146.803
801,40068.3,-23.6128,-147.738
802,40253.4,-23.732,-147.184
803,40439.3,-23.5968,-147.562
804,40626,-23.7777,-147.674
805,40813.6,-23.8104,-147.663
806,41002.1,-23.893,-148.701
807,41191.5,-24.0413,-148.301
808,41381.7,-24.0006,-147.854
809,41572.8,-24.082,-148.365
810,41764.8,-24.0167,-148.121
811,41957.7,-24.2498,-149.576
812,42151.4,-24.237,-148.637
813,42346.1,-24.3178,-149.089
814,42541.7,-24.421,-149.457
815,42738.1,-24.3905,-148.972
816,42935.5,-24.4569,-150.061
817,43133.8,-24.6802,-149.774
818,43333,-24.6823,-150.439
819,43533.1,-24.6335,-149.886
820,43734.1,-24.8566,-151.451
821,43936.1,-24.8301,-151.237
822,44139,-24.9166,-151.243
823,44342.8,-25.0566,-151.207
824,44547.6,-25.0163,-152.219
825,44753.3,-25.2175,-152.399
826,44960,-25.2136,-151.363
827,45167.6,-25.3486,-152.414
828,45376.2,-25.4098,-152.344
829,45585.8,-25.3273,-152.883
830,45796.3,-25.4387,-153.075
831,46007.8,-25.5826,-153.387
832,46220.3,-25.644,-153.407
833,46433.7,-25.7587,-153.468
834,46648.1,-25.6744,-153.857
835,46863.6,-25.9495,-153.215
836,47080,-25.8928,-153.65
837,47297.4,-25.9724,-154.218
838,47515.8,-26.1063,-154.485
839,47735.3,-26.0678,-154.012
840,47955.7,-26.1243,-154.934
841,48177.2,-26.355,-154.639
842,48399.7,-26.4273,-155.005
843,48623.2,-26.4398,-155.709
844,48847.7,-26.5873,-156.471
845,49073.3,-26.526,-155.363
846,49299.9,-26.7206,-155.748
847,49527.6,-26.8064,-156.615
848,49756.3,-26.7795,-156.743
849,49986.1,-26.8706,-156.934
850,50217,-26.8931,-156.855
851,50448.9,-27.0514,-156.989
852,50681.8,-27.099,-157.246
853,50915.9,-27.1251,-157.719
854,51151,-27.2441,-158.233
855,51387.3,-27.2907,-158.082
856,51624.6,-27.363,-158.259
857,51863,-27.3743,-158.863
858,52102.5,-27.5771,-159.083
859,52343.1,-27.6094,-159.118
860,52584.8,-27.661,-159.559
861,52827.7,-27.6721,-159.831
862,53071.6,-27.8276,-160.441
863,53316.7,-27.9114,-160.644
864,53562.9,-27.977,-160.296
865,53810.3,-28.0247,-160.928
866,54058.8,-28.1163,-160.991
867,54308.5,-28.1965,-161.128
868,54559.3,-28.2694,-161.878
869,54811.2,-28.3488,-162.077
870,55064.3,-28.341,-162.229
871,55318.6,-28.4264,-162.423
872,55574.1,-28.4731,-162.631
873,55830.7,-28.5724,-163.074
874,56088.6,-28.6083,-163.097
875,56347.6,-28.7547,-163.142
876,56607.8,-28.8224,-163.94
877,56869.2,-28.8801,-163.849
878,57131.9,-28.9544,-164.289
879,57395.7,-29.0586,-164.468
880,57660.8,-29.053,-164.804
881,57927.1,-29.2247,-165.264
882,58194.6,-29.2924,-165.518
883,58463.3,-29.3467,-165.683
884,58733.3,-29.3719,-165.962
885,59004.5,-29.4222,-166.118
886,59277,-29.5556,-166.475
887,59550.8,-29.544,-166.886
888,59825.8,-29.6683,-167.334
889,60102.1,-29.7676,-167.472
890,60379.6,-29.7868,-167.84
891,60658.5,-29.8786,-168.006
892,60938.6,-29.9778,-168.267
893,61220,-30.0621,-168.655
894,61502.7,-30.0883,-169.196
895,61786.8,-30.2001,-169.433
896,62072.1,-30.2292,-169.603
897,62358.8,-30.302,-170.035
898,62646.7,-30.3926,-170.341
899,62936,-30.4323,-170.603
900,63226.7,-30.5399,-170.832
901,63518.7,-30.5717,-171.412
902,63812,-30.6224,-171.646
903,64106.7,-30.7111,-172.08
904,64402.8,-30.7998,-172.292
905,64700.2,-30.862,-172.695
906,64999,-30.9452,-173.028
907,65299.1,-31.0208,-173.421
908,65600.7,-31.0514,-173.623
909,65903.6,-31.1614,-174.017
910,66208,-31.1956,-174.387
911,66513.8,-31.2972,-174.816
912,66820.9,-31.3625,-175.212
913,67129.5,-31.4167,-175.517
914,67439.5,-31.5093,-175.975
915,67751,-31.5422,-176.349
916,68063.8,-31.6438,-176.659
917,68378.2,-31.6956,-177.124
918,68693.9,-31.7407,-177.561
919,69011.2,-31.8199,-177.913
920,69329.9,-31.8889,-178.309
921,69650.1,-31.9652,-178.644
922,69971.7,-32.0005,-179.257
923,70294.8,-32.067,-179.586
924,70619.5,-32.1414,-181
925,70945.6,-32.2266,-181
926,71273.2,-32.2886,-181
927,71602.4,-32.3415,-182
928,71933,-32.4008,-182
929,72265.2,-32.4673,-182
930,72599,-32.516,-183
931,72934.2,-32.5955,-183
932,73271.1,-32.6619,-184
933,73609.4,-32.7185,-184
934,73949.4,-32.7853,-185
935,74290.9,-32.8667,-185
936,74634,-32.9107,-186
937,74978.6,-32.9523,-186
938,75324.9,-33.0346,-187
939,75672.7,-33.0956,-187
940,76022.2,-33.1514,-188
941,76373.3,-33.2155,-188
942,76726,-33.2636,-189
943,77080.3,-33.2943,-189
944,77436.3,-33.3684,-189
945,77793.9,-33.4287,-190
946,78153.1,-33.4492,-191
947,78514.1,-33.5282,-191
948,78876.7,-33.5974,-191
949,79240.9,-33.6249,-192
950,79606.9,-33.7008,-192
951,79974.5,-33.7411,-193
952,80343.8,-33.7822,-194
953,80714.9,-33.8295,-194
954,81087.6,-33.9186,-194
955,81462.1,-33.9746,-195
956,81838.3,-34.0359,-195
957,82216.2,-34.0924,-196
958,82595.9,-34.0985,-197
959,82977.3,-34.1445,-197
960,83360.5,-34.1931,-198
961,83745.5,-34.2524,-199
962,84132.2,-34.3084,-199
963,84520.8,-34.3361,-199
964,84911.1,-34.3895,-200
965,85303.2,-34.4314,-201
966,85697.2,-34.465,-202
967,86092.9,-34.4609,-202
968,86490.5,-34.5189,-202
969,86889.9,-34.5607,-203
970,87291.2,-34.5592,-204
971,87694.3,-34.6147,-204
972,88099.3,-34.6591,-205
973,88506.2,-34.7322,-205
974,88914.9,-34.6857,-206
975,89325.5,-34.6844,-207
976,89738,-34.7341,-207
977,90152.4,-34.7689,-208
978,90568.8,-34.8218,-209
979,90987,-34.9494,-209
980,91407.2,-34.8873,-209
981,91829.3,-34.9393,-210
982,92253.4,-34.9359,-211
983,92679.5,-34.9641,-212
984,93107.5,-34.9436,-212
985,93537.4,-35.0392,-213
986,93969.4,-35.0274,-214
987,94403.4,-35.1151,-213
988,94839.3,-35.0554,-215
989,95277.3,-34.9697,-216
990,95717.3,-35.1645,-215
991,96159.3,-35.0523,-217
992,96603.4,-35.0644,-217
993,97049.5,-35.1031,-218
994,97497.7,-35.1726,-218
995,97948,-35.145,-220
996,98400.3,-35.1874,-219
997,98854.7,-35.2176,-220
998,99311.3,-35.1432,-221
999,99769.9,-35.1256,-222
1000,100231,-35.1443,-222
1001,100694,-35.1194,-223
1002,101159,-35.1442,-223
1003,101626,-35.1406,-224
1004,102095,-35.1541,-224
1005,102566,-35.1467,-226
1006,103040,-35.179,-226
1007,103516,-35.0518,-227
1008,103994,-35.1612,-227
1009,104474,-35.0661,-228
1010,104957,-35.0584,-228
1011,105441,-35.1037,-229
1012,105928,-35.1511,-230
1013,106418,-35.0879,-230
1014,106909,-35.0771,-231
1015,107403,-35.049,-231
1016,107899,-35.0621,-232
1017,108397,-35.0092,-233
1018,108898,-35.0263,-233
1019,109401,-35.0597,-234
1020,109906,-34.9839,-234
1021,110413,-34.9529,-234
1022,110923,-34.9264,-235
1023,111435,-34.9481,-236
1024,111950,-34.8863,-237
1025,112467,-34.8802,-237
1026,112986,-34.7854,-238
1027,113508,-34.8453,-238
1028,114032,-34.858,-239
1029,114559,-34.7331,-239
1030,115088,-34.738,-240
1031,115620,-34.6173,-240
1032,116154,-34.6883,-241
1033,116690,-34.6735,-241
1034,117229,-34.5634,-242
1035,117770,-34.5941,-243
1036,118314,-34.6169,-243
1037,118860,-34.5406,-244
1038,119409,-34.4475,-245
1039,119961,-34.4723,-244
1040,120515,-34.4384,-245
1041,121071,-34.3028,-246
1042,121631,-34.3686,-247
1043,122192,-34.3091,-247
1044,122757,-34.2005,-247
1045,123323,-34.2206,-248
1046,123893,-34.2288,-248
1047,124465,-34.1711,-248
1048,125040,-34.2393,-249
1049,125617,-34.0536,-250
1050,126197,-34.0019,-250
1051,126780,-34.0201,-251
1052,127366,-33.9406,-251
1053,127954,-33.9396,-251
1054,128545,-33.8439,-252
1055,129138,-33.766,-252
1056,129735,-33.7726,-253
1057,130334,-33.7476,-253
1058,130936,-33.6605,-254
1059,131541,-33.6428,-255
1060,132148,-33.5551,-255
1061,132758,-33.6625,-255
1062,133371,-33.5184,-256
1063,133987,-33.4433,-256
1064,134606,-33.471,-256
1065,135228,-33.2449,-257
1066,135852,-33.2942,-258
1067,136480,-33.1952,-258
1068,137110,-33.2761,-259
1069,137743,-33.1536,-259
1070,138379,-33.0663,-259
1071,139018,-32.9434,-259
1072,139660,-33.0104,-260
1073,140305,-32.8963,-260
1074,140953,-32.7872,-261
1075,141604,-32.8583,-261
1076,142258,-32.8265,-262
1077,142915,-32.7017,-262
1078,143575,-32.7619,-262
1079,144238,-32.6699,-263
1080,144904,-32.5942,-263
1081,145573,-32.6069,-263
1082,146246,-32.5747,-263
1083,146921,-32.4075,-264
1084,147599,-32.3735,-265
1085,148281,-32.2203,-265
1086,148966,-32.2396,-265
1087,149654,-32.2088,-266
1088,150345,-32.1707,-266
1089,151039,-32.1586,-266
1090,151737,-31.9477,-267
1091,152437,-31.9769,-267
1092,153141,-31.9028,-267
1093,153849,-32.0298,-268
1094,154559,-31.8528,-268
1095,155273,-31.9637,-268
1096,155990,-31.7147,-269
1097,156710,-31.6953,-269
1098,157434,-31.6074,-269
1099,158161,-31.5231,-270
1100,158891,-31.4367,-269
1101,159625,-31.4591,-271
1102,160362,-31.493,-270
1103,161103,-31.3379,-271
1104,161847,-31.2121,-272
1105,162594,-31.2222,-272
1106,163345,-31.1119,-272
1107,164100,-31.3156,-272
1108,164857,-31.1145,-272
1109,165619,-30.8936,-273
1110,166384,-30.9528,-273
1111,167152,-30.9349,-274
1112,167924,-30.8091,-274
1113,168699,-30.7323,-274
1114,169478,-30.7165,-274
1115,170261,-30.6016,-275
1116,171047,-30.5777,-276
1117,171837,-30.5089,-275
1118,172631,-30.5165,-275
1119,173428,-30.4211,-276
1120,174229,-30.3548,-275
1121,175034,-30.2844,-277
1122,175842,-30.3303,-276
1123,176654,-30.1908,-277
1124,177470,-30.1925,-277
1125,178289,-30.0791,-278
1126,179113,-29.9901,-278
1127,179940,-29.9889,-278
1128,180771,-29.8948,-278
1129,181606,-29.8719,-279
1130,182444,-29.7463,-279
1131,183287,-29.7819,-279
1132,184133,-29.7648,-280
1133,184984,-29.6446,-280
1134,185838,-29.4986,-280
1135,186696,-29.5533,-281
1136,187558,-29.5905,-280
1137,188425,-29.4394,-281
1138,189295,-29.3067,-282
1139,190169,-29.3332,-281
1140,191047,-29.3834,-282
1141,191929,-29.1615,-282
1142,192816,-29.0919,-283
1143,193706,-29.1127,-282
1144,194601,-29.0014,-284
1145,195499,-28.9219,-283
1146,196402,-29.0833,-284
1147,197309,-28.8451,-283
1148,198221,-28.7506,-283
1149,199136,-28.7593,-284
1150,200056,-28.5612,-285
1151,200979,-28.7357,-284
1152,201908,-28.5776,-285
1153,202840,-28.6542,-285
1154,203777,-28.5098,-286
1155,204718,-28.5839,-286
1156,205663,-28.4107,-286
1157,206613,-28.2886,-287
1158,207567,-28.3328,-286
1159,208526,-28.0408,-287
1160,209489,-28.076,-287
1161,210456,-28.0944,-287
1162,211428,-27.9421,-288
1163,212404,-27.9965,-288
1164,213385,-27.9531,-287
1165,214371,-27.9277,-288
1166,215361,-27.883,-289
1167,216355,-27.8,-288
1168,217354,-27.7076,-289
1169,218358,-27.7338,-290
1170,219367,-27.639,-290
1171,220380,-27.6342,-290
1172,221397,-27.5659,-290
1173,222420,-27.6032,-289
1174,223447,-27.2934,-291
1175,224479,-27.3538,-291
1176,225516,-27.3496,-290
1177,226557,-27.2638,-291
1178,227603,-27.206,-292
1179,228654,-27.0431,-292
1180,229710,-27.0543,-292
1181,230771,-26.9142,-293
1182,231837,-27.01,-292
1183,232908,-26.8272,-292
1184,233983,-26.7683,-293
1185,235064,-26.8022,-293
1186,236149,-26.6239,-294
1187,237240,-26.665,-293
1188,238335,-26.7797,-293
1189,239436,-26.6439,-295
1190,240542,-26.5592,-294
1191,241653,-26.6669,-294
1192,242769,-26.4785,-295
1193,243890,-26.4063,-295
1194,245016,-26.4643,-295
1195,246148,-26.363,-296
1196,247284,-26.2155,-297
1197,248426,-26.3137,-296
1198,249574,-26.1347,-296
1199,250726,-25.9928,-297
1200,251884,-26.0698,-296
1201,253047,-26.0141,-297
1202,254216,-25.9026,-296
1203,255390,-25.8604,-297
1204,256569,-25.8247,-299
1205,257754,-25.776,-297
1206,258944,-25.8213,-298
1207,260140,-25.8205,-297
1208,261342,-25.7779,-298
1209,262549,-25.5939,-299
1210,263761,-25.5131,-298
1211,264979,-25.4284,-299
1212,266203,-25.4551,-299
1213,267432,-25.6251,-300
1214,268667,-25.4326,-300
1215,269908,-25.3397,-300
1216,271154,-25.4096,-301
1217,272407,-25.174,-300
1218,273665,-25.2303,-301
1219,274928,-25.1139,-300
1220,276198,-25.0485,-301
1221,277474,-25.065,-301
1222,278755,-25.1312,-301
1223,280042,-24.8857,-302
1224,281336,-24.9207,-302
1225,282635,-25.0163,-302
1226,283940,-24.8818,-303
1227,285251,-24.7955,-302
1228,286569,-24.7878,-303
1229,287892,-24.7737,-302
1230,289222,-24.6888,-303
1231,290557,-24.4452,-303
1232,291899,-24.5533,-304
1233,293247,-24.5008,-304
1234,294601,-24.5423,-305
1235,295962,-24.3733,-305
1236,297329,-24.391,-304
1237,298702,-24.3866,-303
1238,300081,-24.3558,-305
1239,301467,-24.2896,-305
1240,302859,-24.2267,-305
1241,304258,-24.3794,-305
1242,305663,-24.1075,-306
1243,307074,-24.1421,-306
1244,308493,-24.0405,-307
1245,309917,-24.0653,-305
1246,311348,-24.0251,-306
1247,312786,-23.7992,-305
1248,314231,-23.9246,-307
1249,315682,-23.7847,-307
1250,317140,-23.8137,-307
1251,318604,-23.6499,-306
1252,320076,-23.6622,-308
1253,321554,-23.6359,-307
1254,323039,-23.4677,-308
1255,324531,-23.7592,-307
1256,326029,-23.5401,-307
1257,327535,-23.5224,-308
1258,329048,-23.3029,-308
1259,330567,-23.3393,-308
1260,332094,-23.4058,-308
1261,333627,-23.5583,-309
1262,335168,-23.1752,-308
1263,336716,-23.2009,-308
1264,338271,-23.2482,-309
1265,339833,-23.0883,-310
1266,341402,-23.1804,-308
1267,342979,-23.1761,-309
1268,344563,-23.0586,-309
1269,346154,-23.1047,-310
1270,347753,-23.1297,-310
1271,349359,-23.0098,-309
1272,350972,-22.9708,-308
1273,352593,-23.0206,-309
1274,354221,-22.7143,-310
1275,355857,-22.8638,-310
1276,357500,-22.85,-309
1277,359151,-22.6974,-311
1278,360810,-22.6907,-310
1279,362476,-22.6248,-311
1280,364150,-22.3949,-310
1281,365832,-22.4045,-311
1282,367521,-22.4487,-311
1283,369219,-22.4791,-311
1284,370924,-22.5597,-310
1285,372637,-22.5316,-311
1286,374358,-22.3172,-310
1287,376086,-22.2705,-311
1288,377823,-22.1586,-310
1289,379568,-22.3111,-312
1290,381321,-22.2472,-311
1291,383082,-22.2096,-312
1292,384851,-22.0739,-313
1293,386628,-22.1407,-311
1294,388414,-22.2153,-312
1295,390208,-21.9934,-312
1296,392010,-21.9679,-312
1297,393820,-21.9525,-311
1298,395639,-21.8474,-311
1299,397466,-21.845,-313
1300,399301,-21.7951,-312
1301,401145,-21.6175,-313
1302,402998,-21.9598,-313
1303,404859,-21.6111,-312
1304,406729,-21.653,-313
1305,408607,-21.4615,-314
1306,410494,-21.7753,-313
1307,412390,-21.4562,-313
1308,414294,-21.4705,-313
1309,416207,-21.4527,-313
1310,418129,-21.5391,-312
1311,420060,-21.6136,-313
1312,422000,-21.3544,-314
1313,423949,-21.4086,-313
1314,425907,-21.4949,-313
1315,427874,-21.212,-312
1316,429850,-21.387,-313
1317,431835,-21.2124,-314
1318,433829,-21.1539,-314
1319,435833,-21.3775,-314
1320,437845,-20.9345,-313
1321,439867,-20.8858,-313
1322,441899,-20.9169,-314
1323,443939,-20.933,-314
1324,445990,-20.7579,-315
1325,448049,-20.6763,-314
1326,450118,-20.7159,-314
1327,452197,-20.7658,-314
1328,454285,-20.7287,-314
1329,456383,-20.6307,-315
1330,458491,-20.9129,-315
1331,460608,-20.4951,-314
1332,462735,-20.5572,-314
1333,464872,-20.536,-314
1334,467019,-20.6559,-313
1335,469176,-20.385,-313
1336,471343,-20.4738,-315
1337,473519,-20.5497,-315
1338,475706,-20.3343,-314
1339,477903,-20.1941,-313
1340,480110,-20.5635,-315
1341,482327,-20.4071,-314
1342,484555,-20.1676,-315
1343,486792,-20.2004,-315
1344,489040,-20.275,-314
1345,491299,-20.396,-316
1346,493568,-19.9644,-315
1347,495847,-19.985,-315
1348,498137,-19.9577,-315
1349,500437,-19.8672,-315
1350,502748,-19.9305,-314
1351,505070,-19.8819,-315
1352,507403,-19.8267,-314
1353,509746,-19.7992,-315
1354,512100,-19.6918,-315
1355,514465,-19.5979,-314
1356,516841,-19.4506,-315
1357,519227,-19.6337,-315
1358,521625,-19.4139,-315
1359,524034,-19.4893,-315
1360,526454,-19.3643,-315
1361,528886,-19.4872,-316
1362,531328,-19.4995,-316
1363,533782,-19.2301,-314
1364,536247,-19.1987,-315
1365,538723,-19.2195,-315
1366,541211,-19.2446,-315
1367,543710,-19.1304,-314
1368,546221,-19.083,-316
1369,548744,-18.9904,-316
1370,551278,-19.0455,-315
1371,553824,-19.0234,-315
1372,556382,-18.9687,-316
1373,558951,-18.717,-316
1374,561532,-18.6623,-315
1375,564125,-18.9259,-316
1376,566731,-18.7035,-316
1377,569348,-18.6213,-315
1378,571977,-18.4765,-316
1379,574619,-18.4932,-315
1380,577272,-18.6537,-316
1381,579938,-18.5025,-316
1382,582616,-18.2819,-316
1383,585307,-18.3217,-316
1384,588010,-18.3013,-315
1385,590725,-18.1687,-315
1386,593453,-18.0377,-316
1387,596194,-18.1446,-315
1388,598947,-18.0204,-315
1389,601713,-18.0826,-316
1390,604492,-17.987,-315
1391,607284,-18.0224,-316
1392,610088,-17.811,-315
1393,612906,-17.7149,-316
1394,615736,-17.8535,-316
1395,618580,-17.8017,-316
1396,621436,-17.6267,-316
1397,624306,-17.6462,-316
1398,627189,-17.6908,-316
1399,630086,-17.5542,-315
1400,632996,-17.499,-316
1401,635919,-17.6175,-316
1402,638856,-17.4786,-316
1403,641806,-17.2799,-316
1404,644770,-17.277,-316
1405,647747,-17.1134,-316
1406,650739,-17.2035,-316
1407,653744,-17.3082,-316
1408,656763,-17.1626,-316
1409,659796,-16.9255,-317
1410,662843,-17.1213,-316
1411,665904,-16.9325,-316
1412,668979,-16.8284,-316
1413,672069,-16.9322,-317
1414,675172,-16.6738,-317
1415,678290,-16.9102,-317
1416,681423,-16.6343,-316
1417,684570,-16.564,-317
1418,687731,-16.5376,-317
1419,690907,-16.5162,-317
1420,694098,-16.3354,-317
1421,697303,-16.3262,-317
1422,700524,-16.1961,-318
1423,703759,-16.3524,-317
1424,707009,-16.1615,-317
1425,710274,-16.2889,-317
1426,713554,-16.0871,-317
1427,716849,-15.9732,-317
1428,720160,-15.9458,-317
1429,723485,-16.1025,-317
1430,726826,-16.0725,-317
1431,730183,-16.0612,-318
1432,733555,-15.7247,-318
1433,736943,-15.6745,-318
1434,740346,-15.6724,-318
1435,743765,-15.6733,-318
1436,747200,-15.5001,-319
1437,750650,-15.3998,-318
1438,754117,-15.2734,-319
1439,757600,-15.2448,-319
1440,761098,-15.4197,-318
1441,764613,-15.3439,-319
1442,768144,-15.2142,-319
1443,771692,-15.1414,-319
1444,775255,-15.0879,-318
1445,778835,-14.9862,-318
1446,782432,-14.9468,-320
1447,786046,-15.0128,-320
1448,789676,-15.1108,-319
1449,793322,-15.0376,-319
1450,796986,-14.8107,-319
1451,800667,-14.7441,-320
1452,804364,-14.7968,-319
1453,808079,-14.7221,-320
1454,811811,-14.7311,-320
1455,815560,-14.4568,-319
1456,819326,-14.585,-320
1457,823110,-14.5364,-320
1458,826911,-14.3661,-321
1459,830730,-14.3363,-320
1460,834566,-14.3873,-321
1461,838420,-14.3377,-320
1462,842292,-14.2425,-321
1463,846182,-14.2773,-321
1464,850090,-13.9879,-322
1465,854015,-14.0565,-320
1466,857959,-14.0021,-322
1467,861922,-13.9304,-321
1468,865902,-13.8668,-321
1469,869901,-13.9941,-321
1470,873918,-13.6664,-322
1471,877954,-13.7851,-322
1472,882008,-13.6773,-322
1473,886082,-13.6777,-322
1474,890174,-13.5266,-323
1475,894285,-13.737,-322
1476,898414,-13.4315,-323
1477,902563,-13.4332,-322
1478,906732,-13.4579,-323
1479,910919,-13.1745,-323
1480,915126,-13.1766,-324
1481,919352,-13.1872,-324
1482,923597,-13.2761,-324
1483,927863,-13.2483,-324
1484,932148,-13.1909,-324
1485,936452,-13.1978,-324
1486,940777,-12.9853,-325
1487,945122,-13.0354,-325
1488,949486,-12.9919,-324
1489,953871,-12.9801,-325
1490,958276,-12.868,-324
1491,962702,-12.8803,-326
1492,967148,-12.7192,-325
1493,971614,-12.697,-326
1494,976101,-12.8573,-325
1495,980609,-12.5671,-325
1496,985137,-12.6181,-325
1497,989687,-12.5281,-327
1498,994257,-12.5637,-326
1499,998849,-12.5321,-326
1500,1.00346e+06,-12.4632,-326
1501,1.0081e+06,-12.4452,-327
1502,1.01275e+06,-12.395,-327
1503,1.01743e+06,-12.4113,-327
1504,1.02213e+06,-12.348,-327
1505,1.02685e+06,-12.268,-327
1506,1.03159e+06,-12.2703,-327
1507,1.03635e+06,-12.1883,-327
1508,1.04114e+06,-12.1935,-328
1509,1.04595e+06,-12.1874,-328
1510,1.05078e+06,-12.1167,-328
1511,1.05563e+06,-12.0873,-328
1512,1.06051e+06,-12.0767,-328
1513,1.0654e+06,-12.0168,-328
1514,1.07032e+06,-11.9756,-329
1515,1.07527e+06,-11.939,-329
1516,1.08023e+06,-11.8743,-329
1517,1.08522e+06,-11.8621,-329
1518,1.09023e+06,-11.8543,-329
1519,1.09527e+06,-11.7625,-330
1520,1.10032e+06,-11.7648,-330
1521,1.10541e+06,-11.6982,-330
1522,1.11051e+06,-11.716,-330
1523,1.11564e+06,-11.6872,-330
1524,1.12079e+06,-11.6692,-330
1525,1.12597e+06,-11.6054,-331
1526,1.13117e+06,-11.5802,-331
1527,1.13639e+06,-11.5392,-331
1528,1.14164e+06,-11.4585,-331
1529,1.14691e+06,-11.4606,-331
1530,1.15221e+06,-11.4467,-332
1531,1.15753e+06,-11.3882,-331
1532,1.16287e+06,-11.3621,-332
1533,1.16824e+06,-11.2749,-332
1534,1.17364e+06,-11.272,-332
1535,1.17906e+06,-11.2426,-332
1536,1.1845e+06,-11.2532,-332
1537,1.18997e+06,-11.1803,-333
1538,1.19547e+06,-11.1776,-333
1539,1.20099e+06,-11.1227,-333
1540,1.20654e+06,-11.0305,-333
1541,1.21211e+06,-10.9931,-333
1542,1.21771e+06,-10.9746,-333
1543,1.22333e+06,-10.9091,-333
1544,1.22898e+06,-10.8505,-334
1545,1.23466e+06,-10.8338,-334
1546,1.24036e+06,-10.8287,-334
1547,1.24609e+06,-10.7663,-334
1548,1.25184e+06,-10.6687,-335
1549,1.25762e+06,-10.6557,-335
1550,1.26343e+06,-10.6043,-335
1551,1.26926e+06,-10.5946,-335
1552,1.27513e+06,-10.5492,-335
1553,1.28101e+06,-10.4902,-335
1554,1.28693e+06,-10.429,-336
1555,1.29287e+06,-10.3849,-336
1556,1.29884e+06,-10.3923,-336
1557,1.30484e+06,-10.3273,-336
1558,1.31087e+06,-10.2801,-337
1559,1.31692e+06,-10.2115,-337
1560,1.323e+06,-10.209,-337
1561,1.32911e+06,-10.1748,-337
1562,1.33525e+06,-10.1483,-337
1563,1.34142e+06,-10.0729,-338
1564,1.34761e+06,-10.0362,-338
1565,1.35384e+06,-10.0267,-338
1566,1.36009e+06,-9.95887,-338
1567,1.36637e+06,-9.89874,-338
1568,1.37268e+06,-9.92756,-338
1569,1.37902e+06,-9.85228,-339
1570,1.38539e+06,-9.80203,-339
1571,1.39178e+06,-9.76037,-339
1572,1.39821e+06,-9.73063,-339
1573,1.40467e+06,-9.69574,-340
1574,1.41116e+06,-9.64025,-340
1575,1.41767e+06,-9.62759,-340
1576,1.42422e+06,-9.59333,-340
1577,1.4308e+06,-9.51531,-340
1578,1.4374e+06,-9.52038,-341
1579,1.44404e+06,-9.50242,-341
1580,1.45071e+06,-9.43432,-342
1581,1.45741e+06,-9.42873,-341
1582,1.46414e+06,-9.37709,-341
1583,1.4709e+06,-9.3832,-342
1584,1.47769e+06,-9.32686,-342
1585,1.48452e+06,-9.28108,-342
1586,1.49137e+06,-9.26969,-342
1587,1.49826e+06,-9.23167,-343
1588,1.50518e+06,-9.23766,-343
1589,1.51213e+06,-9.18772,-343
1590,1.51912e+06,-9.14982,-343
1591,1.52613e+06,-9.12732,-344
1592,1.53318e+06,-9.12257,-344
1593,1.54026e+06,-9.09517,-344
1594,1.54737e+06,-9.05248,-344
1595,1.55452e+06,-9.02902,-344
1596,1.5617e+06,-9.01857,-345
1597,1.56891e+06,-8.99664,-345
1598,1.57615e+06,-8.98032,-346
