;Scopy version,8ade0b5a
;Exported on,Thursday April 03/04/2025
;Device,M2K
;Nr of samples,1000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
732,134626,-47.3049,-171.275
733,136816,-47.6677,-170.537
734,139041,-47.9482,-171.027
735,141303,-48.1604,-170.511
736,143601,-48.5616,-171.148
737,145937,-48.7871,-171.268
738,148310,-49.21,-170.876
739,150723,-49.4824,-170.803
740,153174,-49.6805,-170.698
741,155665,-50.0632,-171.782
742,158197,-50.1943,-170.863
743,160770,-50.6518,-170.875
744,163385,-50.9246,-170.688
745,166043,-51.0131,-170.454
746,168744,-51.6784,-170
747,171488,-51.7892,-170.959
748,174277,-52.3472,-170.616
749,177112,-52.4197,-171.61
750,179993,-52.704,-170.742
751,182920,-53.1825,-171.147
752,185896,-53.398,-170.675
753,188919,-53.7002,-171.009
754,191992,-53.8344,-171.35
755,195115,-54.33,-169.718
756,198288,-54.5352,-171.791
757,201514,-54.9739,-171.582
758,204791,-55.4569,-171.942
759,208122,-55.5337,-171.509
760,211507,-55.9034,-171.507
761,214947,-56.5965,-172.069
762,218444,-56.571,-170.948
763,221997,-57.2122,-169.569
764,225607,-57.7773,-174.025
765,229277,-57.9419,-171.662
766,233006,-59.068,-175.862
767,236796,-59.6075,-172.783
768,240648,-60.3294,-170.737
769,244562,-60.7858,-170.44
770,248539,-60.5184,-173.895
771,252582,-60.893,-170.984
772,256690,-61.2352,-175.699
773,260865,-61.544,-175.082
774,265108,-62.0692,-175.025
775,269420,-63.22,-173.532
776,273803,-63.2438,-171.402
777,278256,-64.0356,-175.566
778,282782,-63.9335,-170.81
779,287381,-64.6689,-179.008
780,292056,-65.5543,-176.266
781,296806,-65.6217,-170.731
782,301633,-66.3222,-171.904
783,306540,-66.1915,-173.111
784,311525,-67.4809,-174.798
785,316592,-67.6413,-173.866
786,321742,-67.8968,-179.953
787,326975,-68.4469,-179.534
788,332293,-69.4117,179.88
789,337698,-70.1041,177.644
790,343191,-68.991,-177.425
791,348773,-70.2126,176.391
792,354446,-71.1281,171.755
793,360211,-71.6958,177.864
794,366070,-75.0686,162.287
795,372024,-75.9374,148.317
796,378075,-73.8401,155.833
797,384224,-75.4918,174.167
798,390474,-75.2069,176.259
799,396825,-77.2826,164.436
800,403279,-75.6599,176.664
801,409838,-82.242,-179.923
802,416504,-82.3836,153.655
803,423279,-84.5131,141.804
804,430164,-84.3944,151.153
805,437160,-76.1791,118.566
806,444271,-79.2893,131.18
807,451497,-78.4024,112.301
808,458840,-80.1884,78.0424
809,466303,-79.6599,25.7456
810,473888,-79.8464,17.4639
811,481596,-81.5548,57.661
812,489429,-77.6403,59.9166
813,497390,-80.8805,72.0784
814,505480,-86.328,36.7097
815,513701,-76.2281,60.2912
816,522057,-80.8471,27.8646
817,530548,-74.3151,45.8373
818,539177,-79.0791,45.8592
819,547947,-79.8854,25.6303
820,556860,-76.434,59.4425
821,565917,-75.1444,48.69
822,575122,-77.5382,8.73693
823,584476,-75.2405,15.2815
824,593983,-77.7313,4.45346
825,603644,-73.3299,30.6112
826,613462,-79.3196,46.2144
827,623440,-72.8214,43.335
828,633580,-73.0737,46.533
829,643886,-74.1874,37.128
830,654359,-79.0806,43.4926
831,665002,-75.1447,39.9547
832,675818,-74.5441,21.378
833,686810,-75.1831,25.4136
834,697981,-71.8901,47.6437
835,709334,-76.36,34.5432
836,720872,-75.6444,35.9853
837,732597,-75.2993,40.7732
838,744512,-79.7698,47.2983
839,756622,-73.7692,52.813
840,768928,-72.9774,36.6068
841,781435,-70.1353,45.1204
842,794145,-75.2284,24.5209
843,807062,-73.3565,23.8494
844,820189,-72.0765,28.4221
845,833529,-71.2919,19.6329
846,847087,-70.6734,27.9877
847,860865,-70.5549,32.6383
848,874867,-70.1579,39.8582
849,889097,-70.0866,44.432
850,903558,-73.0939,37.2217
851,918254,-73.6552,45.5397
852,933190,-71.847,46.5593
853,948368,-72.4666,57.1915
854,963793,-72.8299,50.5341
855,979470,-73.8513,49.7449
856,995401,-72.403,38.3812
857,1.01159e+06,-70.4136,59.8336
858,1.02804e+06,-73.0684,50.934
859,1.04477e+06,-71.4848,38.3243
860,1.06176e+06,-69.0251,57.754
861,1.07903e+06,-68.1513,55.2504
862,1.09658e+06,-70.1629,39.2774
863,1.11442e+06,-70.3989,45.381
864,1.13254e+06,-73.4431,35.468
865,1.15096e+06,-70.2653,47.6752
866,1.16968e+06,-70.1433,63.2689
867,1.18871e+06,-70.8903,69.0463
868,1.20804e+06,-72.3543,62.0565
869,1.22769e+06,-69.5984,59.4655
870,1.24766e+06,-70.3932,66.4529
871,1.26795e+06,-70.1533,57.3785
872,1.28858e+06,-70.3973,70.8859
873,1.30954e+06,-69.725,64.5175
874,1.33083e+06,-71.3336,73.0455
875,1.35248e+06,-72.0751,74.0523
876,1.37448e+06,-69.7576,75.0591
877,1.39684e+06,-70.214,80.2441
878,1.41955e+06,-74.1734,69.6629
879,1.44264e+06,-69.3386,80.6073
880,1.46611e+06,-71.9744,72.619
881,1.48996e+06,-71.3477,94.2623
882,1.51419e+06,-70.3538,76.7813
883,1.53882e+06,-69.2773,88.0559
884,1.56385e+06,-70.9735,107.21
885,1.58928e+06,-70.6735,88.3795
886,1.61513e+06,-69.088,80.8678
887,1.6414e+06,-68.0238,96.8257
888,1.6681e+06,-70.6906,103.778
889,1.69523e+06,-68.4153,97.9679
890,1.72281e+06,-68.6927,108.935
891,1.75083e+06,-68.8447,104.938
892,1.7793e+06,-66.4502,99.9864
893,1.80824e+06,-68.1413,122.282
894,1.83766e+06,-68.8847,115.971
895,1.86755e+06,-67.6721,110.07
896,1.89792e+06,-66.7485,119.549
897,1.92879e+06,-67.0504,116.873
898,1.96016e+06,-67.0053,130.171
899,1.99205e+06,-66.2694,126.74
900,2.02445e+06,-65.3128,124.223
901,2.05737e+06,-65.9344,130.985
902,2.09084e+06,-65.9203,124.934
903,2.12485e+06,-66.1879,129.927
904,2.15941e+06,-65.0326,128.546
905,2.19453e+06,-64.6779,127.815
906,2.23022e+06,-64.4134,135.973
907,2.2665e+06,-63.1476,138.387
908,2.30336e+06,-63.5264,137.047
909,2.34083e+06,-62.9092,135.723
910,2.3789e+06,-62.7211,142.072
911,2.41759e+06,-62.6361,140.235
912,2.45692e+06,-61.2192,141.392
913,2.49688e+06,-60.3962,142.354
914,2.53749e+06,-60.5801,141.011
915,2.57876e+06,-60.0314,144.664
916,2.62071e+06,-59.9266,145.374
917,2.66333e+06,-60.2212,145.572
918,2.70665e+06,-59.5857,144.978
919,2.75068e+06,-59.0248,146.392
920,2.79542e+06,-58.7699,145.821
921,2.84088e+06,-58.1643,149.432
922,2.88709e+06,-58.1952,151.216
923,2.93405e+06,-57.6032,148.429
924,2.98177e+06,-57.758,151.595
925,3.03027e+06,-57.2825,152.027
926,3.07956e+06,-56.9612,155.057
927,3.12965e+06,-56.4125,153.439
928,3.18055e+06,-55.6107,153.402
929,3.23228e+06,-55.7396,151.471
930,3.28486e+06,-55.1604,152.757
931,3.33829e+06,-54.7529,157.662
932,3.39258e+06,-54.814,157.198
933,3.44776e+06,-54.1936,156.076
934,3.50384e+06,-53.9384,157.577
935,3.56083e+06,-53.7853,157.827
936,3.61875e+06,-53.1931,158.065
937,3.67761e+06,-52.8248,158.271
938,3.73743e+06,-52.6676,158.188
939,3.79822e+06,-52.1042,159.383
940,3.85999e+06,-51.7595,160.857
941,3.92278e+06,-51.5589,160.81
942,3.98658e+06,-51.3981,160.837
943,4.05142e+06,-50.9091,159.877
944,4.11732e+06,-50.8867,161.675
945,4.18429e+06,-50.5113,161.736
946,4.25235e+06,-49.9651,162.861
947,4.32151e+06,-49.5969,162.338
948,4.3918e+06,-49.3749,163.278
949,4.46323e+06,-49.0122,163.647
950,4.53583e+06,-48.5727,162.326
951,4.6096e+06,-48.3653,163.987
952,4.68458e+06,-47.9495,164.09
953,4.76078e+06,-47.6259,162.951
954,4.83821e+06,-47.3263,163.947
955,4.9169e+06,-47.1613,164.588
956,4.99688e+06,-46.7513,165.103
957,5.07815e+06,-46.3757,164.687
958,5.16075e+06,-46.1198,164.695
959,5.24469e+06,-45.8318,164.47
960,5.32999e+06,-45.4078,164.595
961,5.41669e+06,-45.1769,165.231
962,5.50479e+06,-44.7585,165.589
963,5.59433e+06,-44.4583,165.876
964,5.68532e+06,-44.1234,165.608
965,5.77779e+06,-43.8897,165.225
966,5.87177e+06,-43.5249,165.855
967,5.96727e+06,-43.3419,165.877
968,6.06433e+06,-42.7764,166.197
969,6.16297e+06,-42.5615,165.984
970,6.26321e+06,-42.1769,166.336
971,6.36508e+06,-42.043,166.32
972,6.46861e+06,-41.5914,165.735
973,6.57382e+06,-41.3077,166.369
974,6.68074e+06,-40.9998,166.335
975,6.78941e+06,-40.5831,166.46
976,6.89984e+06,-40.3422,166.349
977,7.01206e+06,-39.9874,167.015
978,7.12612e+06,-39.6377,166.668
979,7.24202e+06,-39.3485,166.571
980,7.35981e+06,-39.028,166.503
981,7.47952e+06,-38.7377,166.457
982,7.60118e+06,-38.3237,166.282
983,7.72481e+06,-37.9672,166.311
984,7.85046e+06,-37.7587,166.602
985,7.97814e+06,-37.4203,165.998
986,8.10791e+06,-37.1806,166.276
987,8.23979e+06,-36.8206,165.606
988,8.37381e+06,-36.4801,165.916
989,8.51001e+06,-36.1913,165.91
990,8.64842e+06,-35.8361,165.572
991,8.78909e+06,-35.603,165.211
992,8.93205e+06,-35.2077,164.797
993,9.07733e+06,-34.9188,165.022
994,9.22497e+06,-34.6173,164.484
995,9.37502e+06,-34.2106,164.847
996,9.5275e+06,-33.9373,164.045
997,9.68247e+06,-33.678,164.36
998,9.83995e+06,-33.3439,164.266
999,1e+07,-33.0816,163.558
